gene	score_guild	rank
5805	0.00012077294691614142	1234
5806	0.00012077294691614142	1235
58157	0.00012077294691614142	1236
5822	0.00012077294691614142	1237
5832	0.00012077294691614142	1238
58480	0.00012077294691614142	1239
58498	0.00012077294691614142	1240
5881	0.00012077294691614142	1241
5883	0.00012077294691614142	1242
5897	0.00012077294691614142	1243
5898	0.00012077294691614142	1244
5911	0.00012077294691614142	1245
5917	0.00012077294691614142	1246
59283	0.00012077294691614142	1247
59284	0.00012077294691614142	1248
59285	0.00012077294691614142	1249
5948	0.00012077294691614142	1250
5949	0.00012077294691614142	1251
595	0.00012077294691614142	1252
5957	0.00012077294691614142	1253
5967	0.00012077294691614142	1254
5968	0.00012077294691614142	1255
597	0.00012077294691614142	1256
5997	0.00012077294691614142	1257
6004	0.00012077294691614142	1258
6010	0.00012077294691614142	1259
6011	0.00012077294691614142	1260
6013	0.00012077294691614142	1261
6015	0.00012077294691614142	1262
6019	0.00012077294691614142	1263
6036	0.00012077294691614142	1264
6037	0.00012077294691614142	1265
6048	0.00012077294691614142	1266
60482	0.00012077294691614142	1267
60489	0.00012077294691614142	1268
60561	0.00012077294691614142	1269
60675	0.00012077294691614142	1270
6093	0.00012077294691614142	1271
610	0.00012077294691614142	1272
6102	0.00012077294691614142	1273
611	0.00012077294691614142	1274
6121	0.00012077294691614142	1275
6123	0.00012077294691614142	1276
613209	0.00012077294691614142	1277
613210	0.00012077294691614142	1278
613211	0.00012077294691614142	1279
6166	0.00012077294691614142	1280
6170	0.00012077294691614142	1281
6171	0.00012077294691614142	1282
6181	0.00012077294691614142	1283
6182	0.00012077294691614142	1284
6193	0.00012077294691614142	1285
619373	0.00012077294691614142	1286
6205	0.00012077294691614142	1287
6206	0.00012077294691614142	1288
6207	0.00012077294691614142	1289
6217	0.00012077294691614142	1290
6222	0.00012077294691614142	1291
6223	0.00012077294691614142	1292
6234	0.00012077294691614142	1293
6237	0.00012077294691614142	1294
6247	0.00012077294691614142	1295
6281	0.00012077294691614142	1296
6283	0.00012077294691614142	1297
629	0.00012077294691614142	1298
6293	0.00012077294691614142	1299
6319	0.00012077294691614142	1300
632	0.00012077294691614142	1301
6327	0.00012077294691614142	1302
6330	0.00012077294691614142	1303
6340	0.00012077294691614142	1304
6343	0.00012077294691614142	1305
6346	0.00012077294691614142	1306
6347	0.00012077294691614142	1307
6348	0.00012077294691614142	1308
6351	0.00012077294691614142	1309
6352	0.00012077294691614142	1310
6355	0.00012077294691614142	1311
6356	0.00012077294691614142	1312
6357	0.00012077294691614142	1313
6358	0.00012077294691614142	1314
6359	0.00012077294691614142	1315
6360	0.00012077294691614142	1316
6362	0.00012077294691614142	1317
6366	0.00012077294691614142	1318
6367	0.00012077294691614142	1319
6374	0.00012077294691614142	1320
6375	0.00012077294691614142	1321
6376	0.00012077294691614142	1322
638	0.00012077294691614142	1323
6385	0.00012077294691614142	1324
63875	0.00012077294691614142	1325
63931	0.00012077294691614142	1326
63973	0.00012077294691614142	1327
63978	0.00012077294691614142	1328
6398	0.00012077294691614142	1329
64064	0.00012077294691614142	1330
64100	0.00012077294691614142	1331
64106	0.00012077294691614142	1332
64111	0.00012077294691614142	1333
64112	0.00012077294691614142	1334
64121	0.00012077294691614142	1335
641371	0.00012077294691614142	1336
64216	0.00012077294691614142	1337
6423	0.00012077294691614142	1338
6425	0.00012077294691614142	1339
64283	0.00012077294691614142	1340
643	0.00012077294691614142	1341
64388	0.00012077294691614142	1342
64398	0.00012077294691614142	1343
644096	0.00012077294691614142	1344
644186	0.00012077294691614142	1345
64431	0.00012077294691614142	1346
64432	0.00012077294691614142	1347
64434	0.00012077294691614142	1348
644414	0.00012077294691614142	1349
645402	0.00012077294691614142	1350
6455	0.00012077294691614142	1351
645836	0.00012077294691614142	1352
6469	0.00012077294691614142	1353
64711	0.00012077294691614142	1354
64746	0.00012077294691614142	1355
6476	0.00012077294691614142	1356
6478	0.00012077294691614142	1357
64928	0.00012077294691614142	1358
64949	0.00012077294691614142	1359
64965	0.00012077294691614142	1360
64968	0.00012077294691614142	1361
64975	0.00012077294691614142	1362
64976	0.00012077294691614142	1363
64981	0.00012077294691614142	1364
64983	0.00012077294691614142	1365
650	0.00012077294691614142	1366
65018	0.00012077294691614142	1367
65080	0.00012077294691614142	1368
652968	0.00012077294691614142	1369
653	0.00012077294691614142	1370
653145	0.00012077294691614142	1371
653499	0.00012077294691614142	1372
653604	0.00012077294691614142	1373
6572	0.00012077294691614142	1374
6588	0.00012077294691614142	1375
6590	0.00012077294691614142	1376
6610	0.00012077294691614142	1377
6615	0.00012077294691614142	1378
6617	0.00012077294691614142	1379
6621	0.00012077294691614142	1380
9635	0.00012077294691614142	1381
6640	0.00012077294691614142	1382
6643	0.00012077294691614142	1383
6649	0.00012077294691614142	1384
6657	0.00012077294691614142	1385
6662	0.00012077294691614142	1386
6697	0.00012077294691614142	1387
6698	0.00012077294691614142	1388
6699	0.00012077294691614142	1389
6700	0.00012077294691614142	1390
6701	0.00012077294691614142	1391
6703	0.00012077294691614142	1392
6704	0.00012077294691614142	1393
6705	0.00012077294691614142	1394
6706	0.00012077294691614142	1395
6716	0.00012077294691614142	1396
6722	0.00012077294691614142	1397
6725	0.00012077294691614142	1398
6747	0.00012077294691614142	1399
6749	0.00012077294691614142	1400
6750	0.00012077294691614142	1401
6751	0.00012077294691614142	1402
6752	0.00012077294691614142	1403
6753	0.00012077294691614142	1404
6754	0.00012077294691614142	1405
6755	0.00012077294691614142	1406
6782	0.00012077294691614142	1407
6827	0.00012077294691614142	1408
6838	0.00012077294691614142	1409
6844	0.00012077294691614142	1410
6846	0.00012077294691614142	1411
6871	0.00012077294691614142	1412
6879	0.00012077294691614142	1413
6880	0.00012077294691614142	1414
6903	0.00012077294691614142	1415
6905	0.00012077294691614142	1416
692312	0.00012077294691614142	1417
6928	0.00012077294691614142	1418
694	0.00012077294691614142	1419
6947	0.00012077294691614142	1420
6948	0.00012077294691614142	1421
6991	0.00012077294691614142	1422
6992	0.00012077294691614142	1423
6999	0.00012077294691614142	1424
70	0.00012077294691614142	1425
7004	0.00012077294691614142	1426
7022	0.00012077294691614142	1427
7031	0.00012077294691614142	1428
7032	0.00012077294691614142	1429
7043	0.00012077294691614142	1430
7056	0.00012077294691614142	1431
708	0.00012077294691614142	1432
7092	0.00012077294691614142	1433
7093	0.00012077294691614142	1434
7096	0.00012077294691614142	1435
7097	0.00012077294691614142	1436
7122	0.00012077294691614142	1437
7124	0.00012077294691614142	1438
7130	0.00012077294691614142	1439
7132	0.00012077294691614142	1440
7141	0.00012077294691614142	1441
7142	0.00012077294691614142	1442
7150	0.00012077294691614142	1443
7166	0.00012077294691614142	1444
719	0.00012077294691614142	1445
720	0.00012077294691614142	1446
7200	0.00012077294691614142	1447
7201	0.00012077294691614142	1448
721	0.00012077294691614142	1449
723790	0.00012077294691614142	1450
7252	0.00012077294691614142	1451
7268	0.00012077294691614142	1452
727	0.00012077294691614142	1453
7275	0.00012077294691614142	1454
728	0.00012077294691614142	1455
7280	0.00012077294691614142	1456
7283	0.00012077294691614142	1457
728358	0.00012077294691614142	1458
728386	0.00012077294691614142	1459
729020	0.00012077294691614142	1460
729230	0.00012077294691614142	1461
729438	0.00012077294691614142	1462
729447	0.00012077294691614142	1463
7299	0.00012077294691614142	1464
729991	0.00012077294691614142	1465
729993	0.00012077294691614142	1466
7311	0.00012077294691614142	1467
7320	0.00012077294691614142	1468
7348	0.00012077294691614142	1469
7349	0.00012077294691614142	1470
7379	0.00012077294691614142	1471
738	0.00012077294691614142	1472
7386	0.00012077294691614142	1473
740	0.00012077294691614142	1474
7405	0.00012077294691614142	1475
7409	0.00012077294691614142	1476
7424	0.00012077294691614142	1477
7425	0.00012077294691614142	1478
7428	0.00012077294691614142	1479
7441	0.00012077294691614142	1480
7443	0.00012077294691614142	1481
7475	0.00012077294691614142	1482
7476	0.00012077294691614142	1483
7479	0.00012077294691614142	1484
7483	0.00012077294691614142	1485
7504	0.00012077294691614142	1486
7516	0.00012077294691614142	1487
7532	0.00012077294691614142	1488
7538	0.00012077294691614142	1489
7703	0.00012077294691614142	1490
7737	0.00012077294691614142	1491
7832	0.00012077294691614142	1492
784	0.00012077294691614142	1493
7844	0.00012077294691614142	1494
7852	0.00012077294691614142	1495
7855	0.00012077294691614142	1496
786	0.00012077294691614142	1497
78988	0.00012077294691614142	1498
79023	0.00012077294691614142	1499
79050	0.00012077294691614142	1500
79075	0.00012077294691614142	1501
79077	0.00012077294691614142	1502
79159	0.00012077294691614142	1503
7923	0.00012077294691614142	1504
79365	0.00012077294691614142	1505
79369	0.00012077294691614142	1506
79441	0.00012077294691614142	1507
79447	0.00012077294691614142	1508
79594	0.00012077294691614142	1509
79611	0.00012077294691614142	1510
79643	0.00012077294691614142	1511
79646	0.00012077294691614142	1512
79660	0.00012077294691614142	1513
79695	0.00012077294691614142	1514
79697	0.00012077294691614142	1515
79717	0.00012077294691614142	1516
79720	0.00012077294691614142	1517
7979	0.00012077294691614142	1518
79803	0.00012077294691614142	1519
79820	0.00012077294691614142	1520
79871	0.00012077294691614142	1521
79897	0.00012077294691614142	1522
79924	0.00012077294691614142	1523
80271	0.00012077294691614142	1524
80326	0.00012077294691614142	1525
80328	0.00012077294691614142	1526
80329	0.00012077294691614142	1527
80349	0.00012077294691614142	1528
80351	0.00012077294691614142	1529
80380	0.00012077294691614142	1530
8061	0.00012077294691614142	1531
8074	0.00012077294691614142	1532
80834	0.00012077294691614142	1533
8089	0.00012077294691614142	1534
81027	0.00012077294691614142	1535
8148	0.00012077294691614142	1536
81488	0.00012077294691614142	1537
81501	0.00012077294691614142	1538
81537	0.00012077294691614142	1539
81567	0.00012077294691614142	1540
81572	0.00012077294691614142	1541
81607	0.00012077294691614142	1542
81620	0.00012077294691614142	1543
81622	0.00012077294691614142	1544
81623	0.00012077294691614142	1545
819	0.00012077294691614142	1546
81930	0.00012077294691614142	1547
820	0.00012077294691614142	1548
8200	0.00012077294691614142	1549
8208	0.00012077294691614142	1550
8269	0.00012077294691614142	1551
8270	0.00012077294691614142	1552
8288	0.00012077294691614142	1553
8290	0.00012077294691614142	1554
8294	0.00012077294691614142	1555
8302	0.00012077294691614142	1556
8321	0.00012077294691614142	1557
8322	0.00012077294691614142	1558
8324	0.00012077294691614142	1559
8325	0.00012077294691614142	1560
8326	0.00012077294691614142	1561
8329	0.00012077294691614142	1562
8330	0.00012077294691614142	1563
8331	0.00012077294691614142	1564
8332	0.00012077294691614142	1565
8334	0.00012077294691614142	1566
8335	0.00012077294691614142	1567
8336	0.00012077294691614142	1568
8337	0.00012077294691614142	1569
8338	0.00012077294691614142	1570
8339	0.00012077294691614142	1571
8340	0.00012077294691614142	1572
8341	0.00012077294691614142	1573
8342	0.00012077294691614142	1574
8343	0.00012077294691614142	1575
83439	0.00012077294691614142	1576
8344	0.00012077294691614142	1577
83443	0.00012077294691614142	1578
83447	0.00012077294691614142	1579
8345	0.00012077294691614142	1580
83452	0.00012077294691614142	1581
8346	0.00012077294691614142	1582
83460	0.00012077294691614142	1583
8347	0.00012077294691614142	1584
8348	0.00012077294691614142	1585
83480	0.00012077294691614142	1586
8350	0.00012077294691614142	1587
8351	0.00012077294691614142	1588
8352	0.00012077294691614142	1589
8353	0.00012077294691614142	1590
8354	0.00012077294691614142	1591
8355	0.00012077294691614142	1592
8356	0.00012077294691614142	1593
8357	0.00012077294691614142	1594
8358	0.00012077294691614142	1595
8359	0.00012077294691614142	1596
83593	0.00012077294691614142	1597
8360	0.00012077294691614142	1598
8361	0.00012077294691614142	1599
8362	0.00012077294691614142	1600
8363	0.00012077294691614142	1601
8364	0.00012077294691614142	1602
8365	0.00012077294691614142	1603
8366	0.00012077294691614142	1604
83667	0.00012077294691614142	1605
8367	0.00012077294691614142	1606
8368	0.00012077294691614142	1607
8370	0.00012077294691614142	1608
83729	0.00012077294691614142	1609
83732	0.00012077294691614142	1610
6626	0.00012077294691614142	1611
83756	0.00012077294691614142	1612
83758	0.00012077294691614142	1613
83860	0.00012077294691614142	1614
83888	0.00012077294691614142	1615
8396	0.00012077294691614142	1616
83987	0.00012077294691614142	1617
83990	0.00012077294691614142	1618
84057	0.00012077294691614142	1619
84075	0.00012077294691614142	1620
84076	0.00012077294691614142	1621
84171	0.00012077294691614142	1622
8419	0.00012077294691614142	1623
8424	0.00012077294691614142	1624
84246	0.00012077294691614142	1625
84266	0.00012077294691614142	1626
84290	0.00012077294691614142	1627
8431	0.00012077294691614142	1628
84311	0.00012077294691614142	1629
84313	0.00012077294691614142	1630
84324	0.00012077294691614142	1631
84343	0.00012077294691614142	1632
84376	0.00012077294691614142	1633
8439	0.00012077294691614142	1634
84432	0.00012077294691614142	1635
84433	0.00012077294691614142	1636
84520	0.00012077294691614142	1637
84612	0.00012077294691614142	1638
84618	0.00012077294691614142	1639
84627	0.00012077294691614142	1640
84648	0.00012077294691614142	1641
8467	0.00012077294691614142	1642
84676	0.00012077294691614142	1643
847	0.00012077294691614142	1644
84701	0.00012077294691614142	1645
84752	0.00012077294691614142	1646
8484	0.00012077294691614142	1647
84844	0.00012077294691614142	1648
84868	0.00012077294691614142	1649
84891	0.00012077294691614142	1650
84919	0.00012077294691614142	1651
84920	0.00012077294691614142	1652
84946	0.00012077294691614142	1653
84967	0.00012077294691614142	1654
84976	0.00012077294691614142	1655
84987	0.00012077294691614142	1656
84992	0.00012077294691614142	1657
8505	0.00012077294691614142	1658
8516	0.00012077294691614142	1659
8517	0.00012077294691614142	1660
85235	0.00012077294691614142	1661
85236	0.00012077294691614142	1662
8534	0.00012077294691614142	1663
85407	0.00012077294691614142	1664
85455	0.00012077294691614142	1665
8553	0.00012077294691614142	1666
85569	0.00012077294691614142	1667
8557	0.00012077294691614142	1668
859	0.00012077294691614142	1669
8608	0.00012077294691614142	1670
8613	0.00012077294691614142	1671
8620	0.00012077294691614142	1672
8639	0.00012077294691614142	1673
8642	0.00012077294691614142	1674
8651	0.00012077294691614142	1675
8660	0.00012077294691614142	1676
867	0.00012077294691614142	1677
8683	0.00012077294691614142	1678
8693	0.00012077294691614142	1679
8698	0.00012077294691614142	1680
874	0.00012077294691614142	1681
8744	0.00012077294691614142	1682
8767	0.00012077294691614142	1683
8771	0.00012077294691614142	1684
8772	0.00012077294691614142	1685
8775	0.00012077294691614142	1686
8789	0.00012077294691614142	1687
8800	0.00012077294691614142	1688
8807	0.00012077294691614142	1689
8811	0.00012077294691614142	1690
8815	0.00012077294691614142	1691
8817	0.00012077294691614142	1692
8819	0.00012077294691614142	1693
8823	0.00012077294691614142	1694
8825	0.00012077294691614142	1695
8850	0.00012077294691614142	1696
8851	0.00012077294691614142	1697
886	0.00012077294691614142	1698
88745	0.00012077294691614142	1699
8876	0.00012077294691614142	1700
8894	0.00012077294691614142	1701
89	0.00012077294691614142	1702
8928	0.00012077294691614142	1703
894	0.00012077294691614142	1704
8968	0.00012077294691614142	1705
8969	0.00012077294691614142	1706
8970	0.00012077294691614142	1707
8971	0.00012077294691614142	1708
8972	0.00012077294691614142	1709
8975	0.00012077294691614142	1710
8976	0.00012077294691614142	1711
89780	0.00012077294691614142	1712
8987	0.00012077294691614142	1713
8988	0.00012077294691614142	1714
8992	0.00012077294691614142	1715
9002	0.00012077294691614142	1716
90121	0.00012077294691614142	1717
9021	0.00012077294691614142	1718
90226	0.00012077294691614142	1719
9023	0.00012077294691614142	1720
90324	0.00012077294691614142	1721
90353	0.00012077294691614142	1722
90390	0.00012077294691614142	1723
9040	0.00012077294691614142	1724
90423	0.00012077294691614142	1725
90441	0.00012077294691614142	1726
90480	0.00012077294691614142	1727
90580	0.00012077294691614142	1728
9061	0.00012077294691614142	1729
90639	0.00012077294691614142	1730
90701	0.00012077294691614142	1731
90780	0.00012077294691614142	1732
91179	0.00012077294691614142	1733
9133	0.00012077294691614142	1734
9136	0.00012077294691614142	1735
91368	0.00012077294691614142	1736
914	0.00012077294691614142	1737
91419	0.00012077294691614142	1738
91582	0.00012077294691614142	1739
91584	0.00012077294691614142	1740
91603	0.00012077294691614142	1741
9183	0.00012077294691614142	1742
9196	0.00012077294691614142	1743
92104	0.00012077294691614142	1744
9219	0.00012077294691614142	1745
92335	0.00012077294691614142	1746
92345	0.00012077294691614142	1747
924	0.00012077294691614142	1748
9241	0.00012077294691614142	1749
92421	0.00012077294691614142	1750
9249	0.00012077294691614142	1751
9253	0.00012077294691614142	1752
92552	0.00012077294691614142	1753
92597	0.00012077294691614142	1754
9271	0.00012077294691614142	1755
92737	0.00012077294691614142	1756
9278	0.00012077294691614142	1757
92815	0.00012077294691614142	1758
9296	0.00012077294691614142	1759
92960	0.00012077294691614142	1760
93010	0.00012077294691614142	1761
9306	0.00012077294691614142	1762
9312	0.00012077294691614142	1763
93183	0.00012077294691614142	1764
9326	0.00012077294691614142	1765
9334	0.00012077294691614142	1766
93380	0.00012077294691614142	1767
93408	0.00012077294691614142	1768
93432	0.00012077294691614142	1769
9348	0.00012077294691614142	1770
9350	0.00012077294691614142	1771
9363	0.00012077294691614142	1772
9365	0.00012077294691614142	1773
93659	0.00012077294691614142	1774
93661	0.00012077294691614142	1775
9367	0.00012077294691614142	1776
9371	0.00012077294691614142	1777
9391	0.00012077294691614142	1778
9394	0.00012077294691614142	1779
93978	0.00012077294691614142	1780
94115	0.00012077294691614142	1781
9412	0.00012077294691614142	1782
94137	0.00012077294691614142	1783
9420	0.00012077294691614142	1784
9421	0.00012077294691614142	1785
9423	0.00012077294691614142	1786
94235	0.00012077294691614142	1787
9435	0.00012077294691614142	1788
9443	0.00012077294691614142	1789
9450	0.00012077294691614142	1790
9464	0.00012077294691614142	1791
9466	0.00012077294691614142	1792
9469	0.00012077294691614142	1793
9478	0.00012077294691614142	1794
9495	0.00012077294691614142	1795
95	0.00012077294691614142	1796
9517	0.00012077294691614142	1797
9518	0.00012077294691614142	1798
9529	0.00012077294691614142	1799
9550	0.00012077294691614142	1800
9551	0.00012077294691614142	1801
9553	0.00012077294691614142	1802
9554	0.00012077294691614142	1803
9560	0.00012077294691614142	1804
9572	0.00012077294691614142	1805
9588	0.00012077294691614142	1806
959	0.00012077294691614142	1807
9607	0.00012077294691614142	1808
9630	0.00012077294691614142	1809
100287441	0.00012077294691614142	1810
100008586	0.00012077294691614142	1811
100101267	0.00012077294691614142	1812
100126572	0.00012077294691614142	1813
100128731	0.00012077294691614142	1814
100188893	0.00012077294691614142	1815
10021	0.00012077294691614142	1816
10022	0.00012077294691614142	1817
100287144	0.00012077294691614142	1818
100287178	0.00012077294691614142	1819
100287205	0.00012077294691614142	1820
100287238	0.00012077294691614142	1821
100287327	0.00012077294691614142	1822
100287364	0.00012077294691614142	1823
100287404	0.00012077294691614142	1824
10	0.00012077294691614142	1825
9875	0.00012077294691614142	1826
9641	0.00012077294691614142	1827
9646	0.00012077294691614142	1828
9694	0.00012077294691614142	1829
97	0.00012077294691614142	1830
9724	0.00012077294691614142	1831
9757	0.00012077294691614142	1832
9761	0.00012077294691614142	1833
978	0.00012077294691614142	1834
9782	0.00012077294691614142	1835
9790	0.00012077294691614142	1836
9833	0.00012077294691614142	1837
9836	0.00012077294691614142	1838
9865	0.00012077294691614142	1839
9868	0.00012077294691614142	1840
83740	0.00012077294691614142	1841
